density,layer,left_model_axis,matrix_index,metric_axis_order,offset_A,pair_id,panel_seed,positive_pair_id,right_model_axis,variant
coarse,alphafold,sample_index_0_to_4,6006,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s271828|EBV_IEDB_339d4044147d|HUMAN_BACKGROUND_2258538,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,npbe_eps8_grid0.50
coarse,alphafold,sample_index_0_to_4,6007,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s271828|EBV_IEDB_339d4044147d|HUMAN_BACKGROUND_2258538,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,npbe_eps8_grid0.50
coarse,alphafold,sample_index_0_to_4,6008,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s271828|EBV_IEDB_339d4044147d|HUMAN_BACKGROUND_2258538,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,npbe_eps8_grid0.50
fine,alphafold,sample_index_0_to_4,6009,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s271828|EBV_IEDB_339d4044147d|HUMAN_BACKGROUND_2258538,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,npbe_eps8_grid0.50
fine,alphafold,sample_index_0_to_4,6010,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s271828|EBV_IEDB_339d4044147d|HUMAN_BACKGROUND_2258538,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,npbe_eps8_grid0.50
fine,alphafold,sample_index_0_to_4,6011,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s271828|EBV_IEDB_339d4044147d|HUMAN_BACKGROUND_2258538,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,npbe_eps8_grid0.50
coarse,alphafold,sample_index_0_to_4,6012,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s271828|EBV_IEDB_339d4044147d|HUMAN_BACKGROUND_2273188,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,lpbe_eps4_grid0.50
coarse,alphafold,sample_index_0_to_4,6013,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s271828|EBV_IEDB_339d4044147d|HUMAN_BACKGROUND_2273188,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,lpbe_eps4_grid0.50
coarse,alphafold,sample_index_0_to_4,6014,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s271828|EBV_IEDB_339d4044147d|HUMAN_BACKGROUND_2273188,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,lpbe_eps4_grid0.50
fine,alphafold,sample_index_0_to_4,6015,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s271828|EBV_IEDB_339d4044147d|HUMAN_BACKGROUND_2273188,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,lpbe_eps4_grid0.50
fine,alphafold,sample_index_0_to_4,6016,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s271828|EBV_IEDB_339d4044147d|HUMAN_BACKGROUND_2273188,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,lpbe_eps4_grid0.50
fine,alphafold,sample_index_0_to_4,6017,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s271828|EBV_IEDB_339d4044147d|HUMAN_BACKGROUND_2273188,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,lpbe_eps4_grid0.50
coarse,alphafold,sample_index_0_to_4,6018,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s271828|EBV_IEDB_339d4044147d|HUMAN_BACKGROUND_2273188,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,npbe_eps2_grid0.50
coarse,alphafold,sample_index_0_to_4,6019,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s271828|EBV_IEDB_339d4044147d|HUMAN_BACKGROUND_2273188,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,npbe_eps2_grid0.50
coarse,alphafold,sample_index_0_to_4,6020,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s271828|EBV_IEDB_339d4044147d|HUMAN_BACKGROUND_2273188,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,npbe_eps2_grid0.50
fine,alphafold,sample_index_0_to_4,6021,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s271828|EBV_IEDB_339d4044147d|HUMAN_BACKGROUND_2273188,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,npbe_eps2_grid0.50
fine,alphafold,sample_index_0_to_4,6022,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s271828|EBV_IEDB_339d4044147d|HUMAN_BACKGROUND_2273188,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,npbe_eps2_grid0.50
fine,alphafold,sample_index_0_to_4,6023,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s271828|EBV_IEDB_339d4044147d|HUMAN_BACKGROUND_2273188,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,npbe_eps2_grid0.50
coarse,alphafold,sample_index_0_to_4,6024,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s271828|EBV_IEDB_339d4044147d|HUMAN_BACKGROUND_2273188,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,npbe_eps4_grid0.35
coarse,alphafold,sample_index_0_to_4,6025,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s271828|EBV_IEDB_339d4044147d|HUMAN_BACKGROUND_2273188,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,npbe_eps4_grid0.35
coarse,alphafold,sample_index_0_to_4,6026,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s271828|EBV_IEDB_339d4044147d|HUMAN_BACKGROUND_2273188,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,npbe_eps4_grid0.35
fine,alphafold,sample_index_0_to_4,6027,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s271828|EBV_IEDB_339d4044147d|HUMAN_BACKGROUND_2273188,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,npbe_eps4_grid0.35
fine,alphafold,sample_index_0_to_4,6028,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s271828|EBV_IEDB_339d4044147d|HUMAN_BACKGROUND_2273188,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,npbe_eps4_grid0.35
fine,alphafold,sample_index_0_to_4,6029,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s271828|EBV_IEDB_339d4044147d|HUMAN_BACKGROUND_2273188,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,npbe_eps4_grid0.35
coarse,alphafold,sample_index_0_to_4,6030,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s271828|EBV_IEDB_339d4044147d|HUMAN_BACKGROUND_2273188,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,npbe_eps4_grid0.50
coarse,alphafold,sample_index_0_to_4,6031,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s271828|EBV_IEDB_339d4044147d|HUMAN_BACKGROUND_2273188,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,npbe_eps4_grid0.50
coarse,alphafold,sample_index_0_to_4,6032,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s271828|EBV_IEDB_339d4044147d|HUMAN_BACKGROUND_2273188,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,npbe_eps4_grid0.50
fine,alphafold,sample_index_0_to_4,6033,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s271828|EBV_IEDB_339d4044147d|HUMAN_BACKGROUND_2273188,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,npbe_eps4_grid0.50
fine,alphafold,sample_index_0_to_4,6034,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s271828|EBV_IEDB_339d4044147d|HUMAN_BACKGROUND_2273188,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,npbe_eps4_grid0.50
fine,alphafold,sample_index_0_to_4,6035,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s271828|EBV_IEDB_339d4044147d|HUMAN_BACKGROUND_2273188,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,npbe_eps4_grid0.50
coarse,alphafold,sample_index_0_to_4,6036,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s271828|EBV_IEDB_339d4044147d|HUMAN_BACKGROUND_2273188,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,npbe_eps4_grid0.50_fixed_charge
coarse,alphafold,sample_index_0_to_4,6037,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s271828|EBV_IEDB_339d4044147d|HUMAN_BACKGROUND_2273188,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,npbe_eps4_grid0.50_fixed_charge
coarse,alphafold,sample_index_0_to_4,6038,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s271828|EBV_IEDB_339d4044147d|HUMAN_BACKGROUND_2273188,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,npbe_eps4_grid0.50_fixed_charge
fine,alphafold,sample_index_0_to_4,6039,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s271828|EBV_IEDB_339d4044147d|HUMAN_BACKGROUND_2273188,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,npbe_eps4_grid0.50_fixed_charge
fine,alphafold,sample_index_0_to_4,6040,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s271828|EBV_IEDB_339d4044147d|HUMAN_BACKGROUND_2273188,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,npbe_eps4_grid0.50_fixed_charge
fine,alphafold,sample_index_0_to_4,6041,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s271828|EBV_IEDB_339d4044147d|HUMAN_BACKGROUND_2273188,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,npbe_eps4_grid0.50_fixed_charge
coarse,alphafold,sample_index_0_to_4,6042,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s271828|EBV_IEDB_339d4044147d|HUMAN_BACKGROUND_2273188,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,npbe_eps8_grid0.50
coarse,alphafold,sample_index_0_to_4,6043,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s271828|EBV_IEDB_339d4044147d|HUMAN_BACKGROUND_2273188,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,npbe_eps8_grid0.50
coarse,alphafold,sample_index_0_to_4,6044,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s271828|EBV_IEDB_339d4044147d|HUMAN_BACKGROUND_2273188,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,npbe_eps8_grid0.50
fine,alphafold,sample_index_0_to_4,6045,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s271828|EBV_IEDB_339d4044147d|HUMAN_BACKGROUND_2273188,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,npbe_eps8_grid0.50
fine,alphafold,sample_index_0_to_4,6046,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s271828|EBV_IEDB_339d4044147d|HUMAN_BACKGROUND_2273188,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,npbe_eps8_grid0.50
fine,alphafold,sample_index_0_to_4,6047,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s271828|EBV_IEDB_339d4044147d|HUMAN_BACKGROUND_2273188,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,npbe_eps8_grid0.50
coarse,alphafold,sample_index_0_to_4,6048,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s271828|EBV_IEDB_770af30bc486|HUMAN_BACKGROUND_1618754,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,lpbe_eps4_grid0.50
coarse,alphafold,sample_index_0_to_4,6049,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s271828|EBV_IEDB_770af30bc486|HUMAN_BACKGROUND_1618754,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,lpbe_eps4_grid0.50
coarse,alphafold,sample_index_0_to_4,6050,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s271828|EBV_IEDB_770af30bc486|HUMAN_BACKGROUND_1618754,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,lpbe_eps4_grid0.50
fine,alphafold,sample_index_0_to_4,6051,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s271828|EBV_IEDB_770af30bc486|HUMAN_BACKGROUND_1618754,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,lpbe_eps4_grid0.50
fine,alphafold,sample_index_0_to_4,6052,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s271828|EBV_IEDB_770af30bc486|HUMAN_BACKGROUND_1618754,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,lpbe_eps4_grid0.50
fine,alphafold,sample_index_0_to_4,6053,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s271828|EBV_IEDB_770af30bc486|HUMAN_BACKGROUND_1618754,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,lpbe_eps4_grid0.50
coarse,alphafold,sample_index_0_to_4,6054,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s271828|EBV_IEDB_770af30bc486|HUMAN_BACKGROUND_1618754,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,npbe_eps2_grid0.50
coarse,alphafold,sample_index_0_to_4,6055,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s271828|EBV_IEDB_770af30bc486|HUMAN_BACKGROUND_1618754,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,npbe_eps2_grid0.50
coarse,alphafold,sample_index_0_to_4,6056,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s271828|EBV_IEDB_770af30bc486|HUMAN_BACKGROUND_1618754,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,npbe_eps2_grid0.50
fine,alphafold,sample_index_0_to_4,6057,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s271828|EBV_IEDB_770af30bc486|HUMAN_BACKGROUND_1618754,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,npbe_eps2_grid0.50
fine,alphafold,sample_index_0_to_4,6058,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s271828|EBV_IEDB_770af30bc486|HUMAN_BACKGROUND_1618754,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,npbe_eps2_grid0.50
fine,alphafold,sample_index_0_to_4,6059,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s271828|EBV_IEDB_770af30bc486|HUMAN_BACKGROUND_1618754,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,npbe_eps2_grid0.50
coarse,alphafold,sample_index_0_to_4,6060,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s271828|EBV_IEDB_770af30bc486|HUMAN_BACKGROUND_1618754,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,npbe_eps4_grid0.35
coarse,alphafold,sample_index_0_to_4,6061,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s271828|EBV_IEDB_770af30bc486|HUMAN_BACKGROUND_1618754,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,npbe_eps4_grid0.35
coarse,alphafold,sample_index_0_to_4,6062,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s271828|EBV_IEDB_770af30bc486|HUMAN_BACKGROUND_1618754,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,npbe_eps4_grid0.35
fine,alphafold,sample_index_0_to_4,6063,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s271828|EBV_IEDB_770af30bc486|HUMAN_BACKGROUND_1618754,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,npbe_eps4_grid0.35
fine,alphafold,sample_index_0_to_4,6064,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s271828|EBV_IEDB_770af30bc486|HUMAN_BACKGROUND_1618754,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,npbe_eps4_grid0.35
fine,alphafold,sample_index_0_to_4,6065,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s271828|EBV_IEDB_770af30bc486|HUMAN_BACKGROUND_1618754,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,npbe_eps4_grid0.35
coarse,alphafold,sample_index_0_to_4,6066,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s271828|EBV_IEDB_770af30bc486|HUMAN_BACKGROUND_1618754,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,npbe_eps4_grid0.50
coarse,alphafold,sample_index_0_to_4,6067,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s271828|EBV_IEDB_770af30bc486|HUMAN_BACKGROUND_1618754,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,npbe_eps4_grid0.50
coarse,alphafold,sample_index_0_to_4,6068,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s271828|EBV_IEDB_770af30bc486|HUMAN_BACKGROUND_1618754,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,npbe_eps4_grid0.50
fine,alphafold,sample_index_0_to_4,6069,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s271828|EBV_IEDB_770af30bc486|HUMAN_BACKGROUND_1618754,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,npbe_eps4_grid0.50
fine,alphafold,sample_index_0_to_4,6070,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s271828|EBV_IEDB_770af30bc486|HUMAN_BACKGROUND_1618754,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,npbe_eps4_grid0.50
fine,alphafold,sample_index_0_to_4,6071,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s271828|EBV_IEDB_770af30bc486|HUMAN_BACKGROUND_1618754,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,npbe_eps4_grid0.50
coarse,alphafold,sample_index_0_to_4,6072,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s271828|EBV_IEDB_770af30bc486|HUMAN_BACKGROUND_1618754,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,npbe_eps4_grid0.50_fixed_charge
coarse,alphafold,sample_index_0_to_4,6073,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s271828|EBV_IEDB_770af30bc486|HUMAN_BACKGROUND_1618754,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,npbe_eps4_grid0.50_fixed_charge
coarse,alphafold,sample_index_0_to_4,6074,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s271828|EBV_IEDB_770af30bc486|HUMAN_BACKGROUND_1618754,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,npbe_eps4_grid0.50_fixed_charge
fine,alphafold,sample_index_0_to_4,6075,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s271828|EBV_IEDB_770af30bc486|HUMAN_BACKGROUND_1618754,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,npbe_eps4_grid0.50_fixed_charge
fine,alphafold,sample_index_0_to_4,6076,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s271828|EBV_IEDB_770af30bc486|HUMAN_BACKGROUND_1618754,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,npbe_eps4_grid0.50_fixed_charge
fine,alphafold,sample_index_0_to_4,6077,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s271828|EBV_IEDB_770af30bc486|HUMAN_BACKGROUND_1618754,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,npbe_eps4_grid0.50_fixed_charge
coarse,alphafold,sample_index_0_to_4,6078,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s271828|EBV_IEDB_770af30bc486|HUMAN_BACKGROUND_1618754,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,npbe_eps8_grid0.50
coarse,alphafold,sample_index_0_to_4,6079,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s271828|EBV_IEDB_770af30bc486|HUMAN_BACKGROUND_1618754,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,npbe_eps8_grid0.50
coarse,alphafold,sample_index_0_to_4,6080,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s271828|EBV_IEDB_770af30bc486|HUMAN_BACKGROUND_1618754,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,npbe_eps8_grid0.50
fine,alphafold,sample_index_0_to_4,6081,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s271828|EBV_IEDB_770af30bc486|HUMAN_BACKGROUND_1618754,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,npbe_eps8_grid0.50
fine,alphafold,sample_index_0_to_4,6082,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s271828|EBV_IEDB_770af30bc486|HUMAN_BACKGROUND_1618754,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,npbe_eps8_grid0.50
fine,alphafold,sample_index_0_to_4,6083,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s271828|EBV_IEDB_770af30bc486|HUMAN_BACKGROUND_1618754,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,npbe_eps8_grid0.50
coarse,alphafold,sample_index_0_to_4,6084,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s271828|EBV_IEDB_770af30bc486|HUMAN_BACKGROUND_175453,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,lpbe_eps4_grid0.50
coarse,alphafold,sample_index_0_to_4,6085,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s271828|EBV_IEDB_770af30bc486|HUMAN_BACKGROUND_175453,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,lpbe_eps4_grid0.50
coarse,alphafold,sample_index_0_to_4,6086,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s271828|EBV_IEDB_770af30bc486|HUMAN_BACKGROUND_175453,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,lpbe_eps4_grid0.50
fine,alphafold,sample_index_0_to_4,6087,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s271828|EBV_IEDB_770af30bc486|HUMAN_BACKGROUND_175453,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,lpbe_eps4_grid0.50
fine,alphafold,sample_index_0_to_4,6088,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s271828|EBV_IEDB_770af30bc486|HUMAN_BACKGROUND_175453,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,lpbe_eps4_grid0.50
fine,alphafold,sample_index_0_to_4,6089,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s271828|EBV_IEDB_770af30bc486|HUMAN_BACKGROUND_175453,271828,PAIR_OB1A12_ENGA_MBP,sample_index_0_to_4,lpbe_eps4_grid0.50
