exit_code,model_key,pqr,pqr_sha256,propka_log,status,stderr,stdout
0,af|271828|V2PMHC_2a45cfb5882821d2|m1,raw_calculations/protonation/af_271828_V2PMHC_2a45cfb5882821d2_m1.pqr,3daff14ecae5e06035132e733f063cb90c20e88b46f8314e33a34dd67e336b74,raw_calculations/protonation/af_271828_V2PMHC_2a45cfb5882821d2_m1.log,complete,raw_calculations/protonation/af_271828_V2PMHC_2a45cfb5882821d2_m1.stderr.txt,raw_calculations/protonation/af_271828_V2PMHC_2a45cfb5882821d2_m1.stdout.txt
0,af|271828|V2PMHC_2a45cfb5882821d2|m2,raw_calculations/protonation/af_271828_V2PMHC_2a45cfb5882821d2_m2.pqr,ed249deddf9f2271acce646877dc1dee638fd4bcf096fb36ca8eb4760cc7be72,raw_calculations/protonation/af_271828_V2PMHC_2a45cfb5882821d2_m2.log,complete,raw_calculations/protonation/af_271828_V2PMHC_2a45cfb5882821d2_m2.stderr.txt,raw_calculations/protonation/af_271828_V2PMHC_2a45cfb5882821d2_m2.stdout.txt
0,af|271828|V2PMHC_2a45cfb5882821d2|m3,raw_calculations/protonation/af_271828_V2PMHC_2a45cfb5882821d2_m3.pqr,71cc1a1ff5ea55a99af8dce6f5b655a7c1408898d75ff6508fd7a8202a8c4b0f,raw_calculations/protonation/af_271828_V2PMHC_2a45cfb5882821d2_m3.log,complete,raw_calculations/protonation/af_271828_V2PMHC_2a45cfb5882821d2_m3.stderr.txt,raw_calculations/protonation/af_271828_V2PMHC_2a45cfb5882821d2_m3.stdout.txt
0,af|271828|V2PMHC_2a45cfb5882821d2|m4,raw_calculations/protonation/af_271828_V2PMHC_2a45cfb5882821d2_m4.pqr,435709d6f4667eeeddf1c9ccc08f8db31bc248e90565bfb7a76cd52319ffa6e1,raw_calculations/protonation/af_271828_V2PMHC_2a45cfb5882821d2_m4.log,complete,raw_calculations/protonation/af_271828_V2PMHC_2a45cfb5882821d2_m4.stderr.txt,raw_calculations/protonation/af_271828_V2PMHC_2a45cfb5882821d2_m4.stdout.txt
0,af|271828|V2PMHC_32819024c05f813a|m0,raw_calculations/protonation/af_271828_V2PMHC_32819024c05f813a_m0.pqr,d2475b141fad55d4b2a57dadcd2b4d0f7001ee2d09cb107212dc22ea2321c436,raw_calculations/protonation/af_271828_V2PMHC_32819024c05f813a_m0.log,complete,raw_calculations/protonation/af_271828_V2PMHC_32819024c05f813a_m0.stderr.txt,raw_calculations/protonation/af_271828_V2PMHC_32819024c05f813a_m0.stdout.txt
0,af|271828|V2PMHC_32819024c05f813a|m1,raw_calculations/protonation/af_271828_V2PMHC_32819024c05f813a_m1.pqr,2d9720cdd070f36e60160fa323fb5f9b45fff68722d5d05011061725b9a69be1,raw_calculations/protonation/af_271828_V2PMHC_32819024c05f813a_m1.log,complete,raw_calculations/protonation/af_271828_V2PMHC_32819024c05f813a_m1.stderr.txt,raw_calculations/protonation/af_271828_V2PMHC_32819024c05f813a_m1.stdout.txt
0,af|271828|V2PMHC_32819024c05f813a|m2,raw_calculations/protonation/af_271828_V2PMHC_32819024c05f813a_m2.pqr,2a7e3f5b18f646c4817cd7049392fa6142abda1397547984db2ceb2b0529c479,raw_calculations/protonation/af_271828_V2PMHC_32819024c05f813a_m2.log,complete,raw_calculations/protonation/af_271828_V2PMHC_32819024c05f813a_m2.stderr.txt,raw_calculations/protonation/af_271828_V2PMHC_32819024c05f813a_m2.stdout.txt
0,af|271828|V2PMHC_32819024c05f813a|m3,raw_calculations/protonation/af_271828_V2PMHC_32819024c05f813a_m3.pqr,38b6842efa314d639e48582e26ef66582445f45512214f4938e7915fcafcaf4b,raw_calculations/protonation/af_271828_V2PMHC_32819024c05f813a_m3.log,complete,raw_calculations/protonation/af_271828_V2PMHC_32819024c05f813a_m3.stderr.txt,raw_calculations/protonation/af_271828_V2PMHC_32819024c05f813a_m3.stdout.txt
0,af|271828|V2PMHC_32819024c05f813a|m4,raw_calculations/protonation/af_271828_V2PMHC_32819024c05f813a_m4.pqr,70815a8217a362ec046271aa5fac6375d3cc0a2743232e1b9feb23f9dcb8258c,raw_calculations/protonation/af_271828_V2PMHC_32819024c05f813a_m4.log,complete,raw_calculations/protonation/af_271828_V2PMHC_32819024c05f813a_m4.stderr.txt,raw_calculations/protonation/af_271828_V2PMHC_32819024c05f813a_m4.stdout.txt
0,af|271828|V2PMHC_359f1f74d76d2644|m0,raw_calculations/protonation/af_271828_V2PMHC_359f1f74d76d2644_m0.pqr,766b1fda48f5425857cca241e92fe843398641636629aa5ff7d0cf0b4b8edc77,raw_calculations/protonation/af_271828_V2PMHC_359f1f74d76d2644_m0.log,complete,raw_calculations/protonation/af_271828_V2PMHC_359f1f74d76d2644_m0.stderr.txt,raw_calculations/protonation/af_271828_V2PMHC_359f1f74d76d2644_m0.stdout.txt
