command,exit_code,form,model_key,panel_id,pqr,pqr_sha256,propka_log,status,stderr,stdout
/Users/anishsharma/.cache/ebv_ms_tools/pmhc_electrostatics/pdb2pqr-3.7.1-py313-venv/bin/pdb2pqr --ff=PARSE --keep-chain --titration-state-method=propka --with-ph=7.4 /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/prepared_structures/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_156b80230e03__s2__full.pdb /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_156b80230e03__s2__full.pqr,0,full,HY15_SEQ_02__ebv__EBV_IEDB_156b80230e03__s2,HY15_SEQ_02,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_156b80230e03__s2__full.pqr,287c99119bcd2510c0070cd9718b41eefbdb1247eca4c6b9ec09c5cded2a2e1d,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_156b80230e03__s2__full.log,complete,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_156b80230e03__s2__full.stderr.txt,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_156b80230e03__s2__full.stdout.txt
/Users/anishsharma/.cache/ebv_ms_tools/pmhc_electrostatics/pdb2pqr-3.7.1-py313-venv/bin/pdb2pqr --ff=PARSE --keep-chain --titration-state-method=propka --with-ph=7.4 /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/prepared_structures/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_156b80230e03__s2__hla_only.pdb /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_156b80230e03__s2__hla_only.pqr,0,hla_only,HY15_SEQ_02__ebv__EBV_IEDB_156b80230e03__s2,HY15_SEQ_02,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_156b80230e03__s2__hla_only.pqr,4e815b39010cc0d09c30c8056041f0b6d8d856bfe51de3e85f6542fa7018801d,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_156b80230e03__s2__hla_only.log,complete,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_156b80230e03__s2__hla_only.stderr.txt,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_156b80230e03__s2__hla_only.stdout.txt
/Users/anishsharma/.cache/ebv_ms_tools/pmhc_electrostatics/pdb2pqr-3.7.1-py313-venv/bin/pdb2pqr --ff=PARSE --keep-chain --titration-state-method=propka --with-ph=7.4 /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/prepared_structures/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_156b80230e03__s3__full.pdb /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_156b80230e03__s3__full.pqr,0,full,HY15_SEQ_02__ebv__EBV_IEDB_156b80230e03__s3,HY15_SEQ_02,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_156b80230e03__s3__full.pqr,cf190969e699c3603b579be863b89fff4e53f95d2a0604c0f5bef6c454e8dfa5,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_156b80230e03__s3__full.log,complete,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_156b80230e03__s3__full.stderr.txt,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_156b80230e03__s3__full.stdout.txt
/Users/anishsharma/.cache/ebv_ms_tools/pmhc_electrostatics/pdb2pqr-3.7.1-py313-venv/bin/pdb2pqr --ff=PARSE --keep-chain --titration-state-method=propka --with-ph=7.4 /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/prepared_structures/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_156b80230e03__s3__hla_only.pdb /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_156b80230e03__s3__hla_only.pqr,0,hla_only,HY15_SEQ_02__ebv__EBV_IEDB_156b80230e03__s3,HY15_SEQ_02,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_156b80230e03__s3__hla_only.pqr,cfa28ff6450086f407b8535893455c19866633f28faacebc626130c4734c0adc,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_156b80230e03__s3__hla_only.log,complete,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_156b80230e03__s3__hla_only.stderr.txt,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_156b80230e03__s3__hla_only.stdout.txt
/Users/anishsharma/.cache/ebv_ms_tools/pmhc_electrostatics/pdb2pqr-3.7.1-py313-venv/bin/pdb2pqr --ff=PARSE --keep-chain --titration-state-method=propka --with-ph=7.4 /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/prepared_structures/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_156b80230e03__s4__full.pdb /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_156b80230e03__s4__full.pqr,0,full,HY15_SEQ_02__ebv__EBV_IEDB_156b80230e03__s4,HY15_SEQ_02,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_156b80230e03__s4__full.pqr,719aa7015fd90cefcacc3644fb815d55f4c167bb55c9e8df42cf1352769189fc,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_156b80230e03__s4__full.log,complete,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_156b80230e03__s4__full.stderr.txt,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_156b80230e03__s4__full.stdout.txt
/Users/anishsharma/.cache/ebv_ms_tools/pmhc_electrostatics/pdb2pqr-3.7.1-py313-venv/bin/pdb2pqr --ff=PARSE --keep-chain --titration-state-method=propka --with-ph=7.4 /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/prepared_structures/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_156b80230e03__s4__hla_only.pdb /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_156b80230e03__s4__hla_only.pqr,0,hla_only,HY15_SEQ_02__ebv__EBV_IEDB_156b80230e03__s4,HY15_SEQ_02,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_156b80230e03__s4__hla_only.pqr,83d6f7ded98ecf2ca2841fdea79ae8eee2e7f9b36725e884d62f2646c9a52280,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_156b80230e03__s4__hla_only.log,complete,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_156b80230e03__s4__hla_only.stderr.txt,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_156b80230e03__s4__hla_only.stdout.txt
/Users/anishsharma/.cache/ebv_ms_tools/pmhc_electrostatics/pdb2pqr-3.7.1-py313-venv/bin/pdb2pqr --ff=PARSE --keep-chain --titration-state-method=propka --with-ph=7.4 /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/prepared_structures/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s0__full.pdb /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s0__full.pqr,0,full,HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s0,HY15_SEQ_02,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s0__full.pqr,7267935f79e3d3b09fd74fa406a748e92c95b35d990e52ebfab09d2157e149c2,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s0__full.log,complete,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s0__full.stderr.txt,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s0__full.stdout.txt
/Users/anishsharma/.cache/ebv_ms_tools/pmhc_electrostatics/pdb2pqr-3.7.1-py313-venv/bin/pdb2pqr --ff=PARSE --keep-chain --titration-state-method=propka --with-ph=7.4 /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/prepared_structures/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s0__hla_only.pdb /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s0__hla_only.pqr,0,hla_only,HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s0,HY15_SEQ_02,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s0__hla_only.pqr,70894a0e99e4a8bf3d5fb5258d7bf19488ab8331dbc55c6803f70e88b260e1d3,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s0__hla_only.log,complete,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s0__hla_only.stderr.txt,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s0__hla_only.stdout.txt
/Users/anishsharma/.cache/ebv_ms_tools/pmhc_electrostatics/pdb2pqr-3.7.1-py313-venv/bin/pdb2pqr --ff=PARSE --keep-chain --titration-state-method=propka --with-ph=7.4 /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/prepared_structures/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s1__full.pdb /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s1__full.pqr,0,full,HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s1,HY15_SEQ_02,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s1__full.pqr,f48285aaefa3bfe2993a05dcc64b0393e93f73862edb42ad69af3a324e42a329,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s1__full.log,complete,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s1__full.stderr.txt,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s1__full.stdout.txt
/Users/anishsharma/.cache/ebv_ms_tools/pmhc_electrostatics/pdb2pqr-3.7.1-py313-venv/bin/pdb2pqr --ff=PARSE --keep-chain --titration-state-method=propka --with-ph=7.4 /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/prepared_structures/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s1__hla_only.pdb /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s1__hla_only.pqr,0,hla_only,HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s1,HY15_SEQ_02,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s1__hla_only.pqr,d93cf199b22f3560afe82014e37a0e58b1e94cd9c630d6e910ddc224ad7d29b3,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s1__hla_only.log,complete,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s1__hla_only.stderr.txt,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s1__hla_only.stdout.txt
/Users/anishsharma/.cache/ebv_ms_tools/pmhc_electrostatics/pdb2pqr-3.7.1-py313-venv/bin/pdb2pqr --ff=PARSE --keep-chain --titration-state-method=propka --with-ph=7.4 /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/prepared_structures/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s2__full.pdb /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s2__full.pqr,0,full,HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s2,HY15_SEQ_02,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s2__full.pqr,7a8201955439dd477efd1900db3eaac64697943e01b62f58c16a52979fa11877,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s2__full.log,complete,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s2__full.stderr.txt,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s2__full.stdout.txt
/Users/anishsharma/.cache/ebv_ms_tools/pmhc_electrostatics/pdb2pqr-3.7.1-py313-venv/bin/pdb2pqr --ff=PARSE --keep-chain --titration-state-method=propka --with-ph=7.4 /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/prepared_structures/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s2__hla_only.pdb /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s2__hla_only.pqr,0,hla_only,HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s2,HY15_SEQ_02,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s2__hla_only.pqr,c5d75a6238c69ded0d7b2b85dc5311f6e59249a1c395e44dcadfdc620bc6f6ba,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s2__hla_only.log,complete,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s2__hla_only.stderr.txt,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s2__hla_only.stdout.txt
/Users/anishsharma/.cache/ebv_ms_tools/pmhc_electrostatics/pdb2pqr-3.7.1-py313-venv/bin/pdb2pqr --ff=PARSE --keep-chain --titration-state-method=propka --with-ph=7.4 /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/prepared_structures/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s3__full.pdb /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s3__full.pqr,0,full,HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s3,HY15_SEQ_02,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s3__full.pqr,d93bfbad389147de8b973627956d21d97751f2866f6f71528cddc181e4fb9f5d,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s3__full.log,complete,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s3__full.stderr.txt,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s3__full.stdout.txt
/Users/anishsharma/.cache/ebv_ms_tools/pmhc_electrostatics/pdb2pqr-3.7.1-py313-venv/bin/pdb2pqr --ff=PARSE --keep-chain --titration-state-method=propka --with-ph=7.4 /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/prepared_structures/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s3__hla_only.pdb /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s3__hla_only.pqr,0,hla_only,HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s3,HY15_SEQ_02,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s3__hla_only.pqr,253cdab326194acb70378aefb4cb6d88df1c718e9c2cbc522567154e851f47c5,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s3__hla_only.log,complete,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s3__hla_only.stderr.txt,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s3__hla_only.stdout.txt
/Users/anishsharma/.cache/ebv_ms_tools/pmhc_electrostatics/pdb2pqr-3.7.1-py313-venv/bin/pdb2pqr --ff=PARSE --keep-chain --titration-state-method=propka --with-ph=7.4 /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/prepared_structures/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s4__full.pdb /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s4__full.pqr,0,full,HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s4,HY15_SEQ_02,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s4__full.pqr,49a19a0362d8ca058ea745d339c40ff138a717910999e86947b0c911171aa2f2,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s4__full.log,complete,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s4__full.stderr.txt,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s4__full.stdout.txt
/Users/anishsharma/.cache/ebv_ms_tools/pmhc_electrostatics/pdb2pqr-3.7.1-py313-venv/bin/pdb2pqr --ff=PARSE --keep-chain --titration-state-method=propka --with-ph=7.4 /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/prepared_structures/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s4__hla_only.pdb /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s4__hla_only.pqr,0,hla_only,HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s4,HY15_SEQ_02,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s4__hla_only.pqr,3099817d373bb393968fb139d2c4f5036fd4ecc13830bb78295df6d17a33b33e,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s4__hla_only.log,complete,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s4__hla_only.stderr.txt,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_1a9b8e312086__s4__hla_only.stdout.txt
/Users/anishsharma/.cache/ebv_ms_tools/pmhc_electrostatics/pdb2pqr-3.7.1-py313-venv/bin/pdb2pqr --ff=PARSE --keep-chain --titration-state-method=propka --with-ph=7.4 /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/prepared_structures/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_339d4044147d__s0__full.pdb /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_339d4044147d__s0__full.pqr,0,full,HY15_SEQ_02__ebv__EBV_IEDB_339d4044147d__s0,HY15_SEQ_02,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_339d4044147d__s0__full.pqr,2ee2a3f1ee554e3cf4c20d175620cbab2577c745a5c3b35f709d2f272c6cd974,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_339d4044147d__s0__full.log,complete,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_339d4044147d__s0__full.stderr.txt,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_339d4044147d__s0__full.stdout.txt
/Users/anishsharma/.cache/ebv_ms_tools/pmhc_electrostatics/pdb2pqr-3.7.1-py313-venv/bin/pdb2pqr --ff=PARSE --keep-chain --titration-state-method=propka --with-ph=7.4 /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/prepared_structures/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_339d4044147d__s0__hla_only.pdb /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_339d4044147d__s0__hla_only.pqr,0,hla_only,HY15_SEQ_02__ebv__EBV_IEDB_339d4044147d__s0,HY15_SEQ_02,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_339d4044147d__s0__hla_only.pqr,b9818a20d57a5caed9dd3ed927595a070eb68cc00417c5dbf7ec1e6cee388c4f,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_339d4044147d__s0__hla_only.log,complete,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_339d4044147d__s0__hla_only.stderr.txt,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_339d4044147d__s0__hla_only.stdout.txt
/Users/anishsharma/.cache/ebv_ms_tools/pmhc_electrostatics/pdb2pqr-3.7.1-py313-venv/bin/pdb2pqr --ff=PARSE --keep-chain --titration-state-method=propka --with-ph=7.4 /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/prepared_structures/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_339d4044147d__s1__full.pdb /Users/anishsharma/Library/Mobile Documents/com~apple~CloudDocs/ebv_ms_publication/processed/pmhc_surface_electrostatics_pilot_2026-08-29/raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_339d4044147d__s1__full.pqr,0,full,HY15_SEQ_02__ebv__EBV_IEDB_339d4044147d__s1,HY15_SEQ_02,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_339d4044147d__s1__full.pqr,00aec78054134c6e42735f939180d98595f4117e8f2a612024b61229f36fb2c3,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_339d4044147d__s1__full.log,complete,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_339d4044147d__s1__full.stderr.txt,raw_calculations/protonation/HY15_SEQ_02/HY15_SEQ_02__ebv__EBV_IEDB_339d4044147d__s1__full.stdout.txt
